Public Address,POL,LINK,MINA,USDT,ETH,AVX,USDC
0x90cb701C0Fe37300c77551Ab42E0177ae19DBC0a,988.9495,140.1531,370.8728,885.5195,756.1201,39.5297,282.3938
0x88cD34EAb619b1c2CE8B69632CE05057139788b2,318.8159,522.4893,674.9144,900.9368,827.472,157.8074,495.5164
0x9599fEEdB075E76b50077e3bcd21C48e64C7556E,29.3998,586.3302,290.5853,765.3652,711.7831,906.6101,840.6167
0x2A0729d8D81CDDe7215CED1d9aab8C7eF4f6597c,208.6386,927.5742,98.8151,85.0862,288.9765,116.1937,599.1865
0x86e85a5B46e4f362ECB79DDC425b2828b4a7f0De,384.3353,716.5487,254.1653,205.4101,33.4729,572.2236,621.2655
0xa093D95934E1aC1D9CA4561296d974E8042e4F45,57.8514,781.9494,973.3148,404.7891,727.4299,778.3556,797.9682
0x9AE700449f54d2E0Ab6383215621Db96256f0900,858.974,68.5734,720.8464,782.8225,859.5809,659.0908,468.2196
0x005a79674Cf5129f4640C41448498fC43F5eD3d2,487.6358,161.8753,758.8367,379.2287,472.2884,662.9043,423.282
0x6544656264ddF99CE05fc5A02fbF8F3Ee713E072,432.142,150.0428,210.9072,441.6755,827.5589,287.002,86.5005
0x9F8147D4308dc2B64C10eE69453C73CD2ab71F9a,289.9168,546.2006,146.1557,624.7608,568.9715,993.4548,684.1072
0x03E95490b74fb1E90682C884d6a2393d9b927A43,731.6561,510.073,154.9701,294.9714,96.9357,864.0919,921.2131
0x01d250266D0353034Ee6e1A964972FFCA25Af454,248.9321,323.2592,745.029,88.361,903.7734,548.1762,721.8133
0x6c403f3dFCbc9200B8a44160f08e10B8E71A195C,461.3693,903.7786,433.8497,918.287,430.7316,126.7263,31.0501
0xe500511A1c2E887AC987f306D061e98297f523d3,37.4214,366.5332,226.7307,812.6962,622.1487,462.7039,956.554
0xCa359B66dD8F6751bffdd19E4D0eEB86916f8875,757.8512,344.375,248.1595,893.7383,940.7486,108.7115,55.2902
0xe61139532657b4A083b21Ef8E96371aa328b3254,779.1076,95.8533,544.6083,160.4954,867.0033,472.8873,245.1505
0x099fC91197414AaAdc0C939CFb1C1316F0D3Cf5A,736.8612,893.3985,263.0714,669.9516,786.0335,739.4465,332.9163
0x7938C94A6Da9C690C8A845344AfDC10cb84aEf50,884.8198,155.1678,635.9558,275.3912,73.5926,334.2959,512.3466
0x71c86c575c8667e5EB65C07F103e71c105C86a1e,856.1345,922.6532,860.3875,552.1715,31.1877,338.7485,961.4537
0x58D6C003C0452272553a23c7f5d46B3513d1D614,307.9628,288.4913,636.8647,792.8725,641.3173,661.5769,293.4556
0x2543f5476974c15Ea14D5A42D371121CCAe6eB56,105.7501,390.5864,346.2104,560.7761,994.217,312.0519,335.5719
0xF0b0BEB9bded2196Faa2851D21313A9AB1987BF2,456.3396,485.3199,418.6792,454.8854,309.9453,778.6758,842.467
0x281E414c70ce60314ab9894f4B31AB68885b0507,813.9885,509.4617,901.5399,921.609,248.238,583.2721,942.8884
0xc8593BbF97bE09f881FD7Ea1204c6057732a6b12,903.0381,884.2012,438.5588,744.1379,957.2302,194.7558,245.6155
0x1E9b0d8F4C4b2806f24BC4cB59338E1D666573A9,722.9748,441.3556,517.7798,448.7711,385.7159,238.9742,361.5554
0x727807B16A2c3f768Ea07873B0719f5992B3d510,933.9852,797.3362,752.5332,747.1378,969.6085,281.2807,982.2089
0xE0Dfe372C0Ad95a71B850F9F4d8CfE36bB59e728,41.8878,352.9042,312.2218,618.8451,422.0366,998.728,438.73
0x6e49C8B9ad02b44865A713Ad3183F6EfEBcA9fe0,650.655,599.2431,775.438,617.7928,635.9376,232.548,628.7017
0xFE20994458EE1B7Bc5972f5E2EBd751D2161Df85,606.641,675.5525,545.8934,349.2066,116.5055,389.8396,315.4091
0xfff2ED4DaD499ae9a684c23718823DF1447Adb50,852.4783,219.9349,241.5148,603.0351,943.6245,796.3272,457.536
0xC04B25F76300fba145FA8168fEC2940105Be13a4,304.7362,536.6742,977.7039,732.7286,840.9392,642.9858,851.6276
0xC4DB46aAFdE143806E1376EE212864ae415A36bF,303.979,441.3085,579.6898,40.2212,891.3504,991.7412,574.4843
0x0eC9b6b5442Eb7CE2Ae8D8B9311474758A39DbeD,20.4546,532.9867,202.094,927.8813,808.0722,281.9303,746.1319
0x674EFC12ec3843F2883c9d702AedD33d33952942,621.0938,760.8341,876.874,186.6954,84.7369,289.77,650.8514
0x4b076b2C2fc3A1Fe60042003Eebe40Bece75D31C,563.9654,207.527,141.6187,335.4763,710.446,237.3645,64.7906
0xEE850C046606A6A443f520A32D1B5c5e0f774F59,52.1001,500.0442,644.8732,153.9266,311.5196,96.0348,761.9159
0x13A1071E27927bD6d52B57E3f60ff55B817b2346,159.6108,783.4662,423.4056,310.2761,898.7325,273.6366,156.3318
0x59eD7ECa48e987E60CedEb5B776C46BCDce76AB7,72.388,62.5307,853.7789,415.5641,321.3146,990.1582,735.5721
0xD49B569002184D6bD46d0aD94b73515D82f39adb,969.1137,994.3783,307.4565,583.9331,324.6904,163.8651,540.1734
0xD7D73A0cc43d7eCDfC8534960E9f33e4f1929956,794.3062,437.5087,177.7183,488.4238,625.7454,998.1779,559.1814
0x027489C5B508C3175B904f8b43dFb00CeEa2ed74,337.7691,100.7297,671.5472,508.1096,460.784,481.403,476.8803
0xC332F2d0bf306B2D2796BF855fC7eE521df474b3,545.1101,951.9098,862.5348,541.6573,437.3256,812.0953,476.3709
0x62196dbfA9dbFc49EdDD17C8a1569a4dC352D796,21.9838,673.6456,194.9623,165.4816,256.9616,10.1033,347.3896
0x019427e724147A852b49a5b09fFb7DdC1bC5caaF,9.264,720.5772,461.9285,562.1084,430.2221,46.9904,317.1798
0x8Cb3f1CE6739197b8A1216667D1fE62D7cDfdd2e,369.3352,46.2089,662.6505,583.4543,863.1547,819.3729,775.2415
0xf3Af70f79A2E07984093830CCfBf3A71181101F2,682.7294,983.5009,596.1195,524.6164,592.6969,767.7133,311.2512
0xcF340DA08B6e0c462788cAB4469f4E8ef2bDE962,490.3222,728.9179,56.6608,368.3704,597.5165,983.5046,81.0962
0xC643Aa2a81Ed9e34680e9046C8Af7AC2525CA10F,610.9953,42.6799,415.8303,980.5018,655.0282,668.5035,178.216
0xF37dC34Da40279988e28dAB9C21aCAC1FdaCAB08,476.2595,57.233,637.9957,379.7685,505.3383,669.6275,598.5648
0x28597afF4270a1985504C5727bb97E59a94C9714,46.4925,863.279,833.73,239.959,105.3768,440.6026,652.2728
0x0B4a995d75Ffb16F60acFa18e3ed2FFCaD557D09,660.6179,866.2692,477.1458,11.7651,447.6828,530.5852,482.542
0xe40F38211A59D26F9DDBB327Bf07062FBB42173E,427.3117,267.0306,322.3202,991.4658,556.5863,675.6909,232.6219
0x2C790b9Ab08f9e3E2AB3e409856d40fE657A195F,972.6896,214.2396,663.1441,659.8126,855.2685,58.0216,569.1968
0x8642acceBe84697681D0057F48880E3D7D09B673,570.5004,713.0621,703.6465,48.1297,635.2439,722.2631,470.9984
0x26e8CeE9280f4FaD5339e8F7743Dd461821C6d45,87.5772,88.52,465.0045,375.8477,138.0808,890.1194,986.7463
0xDca038005635c38D778C2820266a4D8556032199,451.7784,828.049,246.5391,824.2369,195.4266,554.3652,653.6984
0xdBa940d9c6250919BA1611c862cbe858A4ceAd78,331.9006,567.0905,151.151,816.7368,780.8509,19.8972,506.4205
0x281Ec70a97E00F8817A5010E4b1d0A886CE1E388,745.8758,672.4521,487.0617,352.3006,181.6704,240.4393,222.1838
0x7f2451cD1B9e99FBB35a338ae327D0059957B63d,737.9452,139.8092,442.0995,360.2481,414.9787,41.0697,302.0407
0xE9147024149f7802a65CBA98Ffa0FD396b6d6562,527.7727,833.6034,517.3343,124.2162,11.1192,262.2301,493.9829
0x79C068b71D1AbfF13f0f59A45a11a1C96b835624,991.9251,223.3055,206.8282,209.949,721.8503,849.4073,737.12
0x36C8d6239d4a0eb67E178Ba2972cb9d22ED9D2d6,978.1781,588.0133,831.0414,164.2489,113.3537,771.4726,527.3166
0x30faE4509fC49DeB78528615aEAEd1Bd13edA9C4,659.0584,331.4721,347.0191,524.7663,608.4395,372.3874,92.3279
0x996075BA9b72948Bdd3460a25804a59FF75D8194,836.3398,860.1868,587.6188,25.4478,833.1797,262.7882,108.4676
0xf4125464d241A462d5e090E870dbCf0bA24206dd,367.8526,309.9355,115.4683,61.9984,37.8506,807.6696,803.0157
0x4C9888Dd8DCB916BE0F99BD964cBe9E9Fe697d2f,476.6743,334.9398,92.5514,973.1042,249.7067,33.491,279.2586
0x82264372550C0d7C3C3f8205479c6c480bBf2005,764.5249,50.617,955.1624,267.2742,828.9706,62.3584,28.3623
0x7495B60570ED5cBA9258dCD9C62C3c383FFB487F,28.2082,6.3022,567.6307,703.9503,287.4144,743.168,946.3028
0x67df94Ba0Dca3dcE6AE52CbE6016AEDb8c466d23,703.4603,335.9292,618.4553,965.935,986.5941,295.0047,835.3924
0x3611A97FfA93Fc8a245f57093Eb3635C0B542683,869.2018,642.6749,531.3143,669.7228,386.147,801.2731,353.7089
0x693650074e3ae45b22d448CA4e12359D769c069b,628.4682,648.9622,444.5473,654.4831,866.2629,845.5605,249.2209
0x01B2d2056A5D89bd5fe52D413Ed3Ba15Bf9893D9,712.5356,967.6438,932.2668,511.4861,307.0272,766.6914,271.1342
0x27df5fEe3108291959d189412aB4b0DEa62A5020,992.6324,897.8403,620.9879,832.3674,957.0062,194.3216,63.6789
0x0934Ec6606fCAfEAE1532A4e07E1E42e8A1Af6cd,824.8935,614.0578,631.9108,723.5067,529.8849,568.8069,115.1097
0xDef2bEdc3276786F3F83Db78947441Ea1c78B9bb,103.7998,174.3551,366.3985,563.4406,62.6831,680.62,415.9434
0x19aCca627493922219E030ca3BD32Bf81F880C89,736.8091,552.7727,671.1046,753.0187,281.8965,939.4549,95.0777
0xC90712bE85bDAabf1FCCDbb8a9f812641a48A781,353.7361,987.1031,73.8704,165.4027,475.6816,714.1934,69.7167
0xB74Ad11FeDf3F68657b89f379B254f9B4d5fcb70,285.7657,211.0415,872.15,836.8349,440.3143,59.8573,895.7477
0x2B73d1A2350D15463a8331F47257Dae96feDd183,448.8131,265.5859,272.5005,74.7196,579.872,852.4088,988.8772
0xe2705Ff7B0B6e86C8314119A1B3311F5B740c91a,180.9431,319.461,212.2007,327.1816,632.008,834.9094,141.7282
0xFda2bf4F0f076d03b76194333C213367DE55EABb,275.0416,479.3616,35.6607,831.5655,446.3676,773.473,919.7462
0x394c5223464C375BF87c8d539b95AA099c3C6849,712.4303,902.5443,541.3913,639.8832,571.1536,745.1733,905.0871
0xE85BaE1a94D9045aa57968aac643e08fb219501E,6.2678,837.3891,511.2766,362.4115,406.8091,56.5606,701.0488
0xF89D4E6dC7c23194B64bfD0c85cCD865eb9a1d7D,894.2589,586.2569,934.8351,214.4794,855.8274,43.5859,858.1874
0x22059E50e65472a8a81D76A0A076A4b3D683c548,662.4219,134.7564,246.9646,527.507,224.1891,32.3638,543.6028
0xb6832883e40af8f0E11bF33Fd9CB1C4DbD620Af4,162.7396,933.6833,114.685,416.7717,342.3597,965.3226,870.2381
0xdfdc6B3f0c0A180a4ef296EC432ba9bc82fA16A2,977.1367,119.7435,966.0459,354.2801,925.2065,325.3206,74.1077
0xc3848e972F5f1d18D22c0c65B8a3166bC03e764E,104.8098,567.6545,412.6474,104.3562,860.5241,727.7199,600.7396
0x4ef271a96D58011ec8b85e5297b9a603EEA1D156,719.8738,697.0369,552.6949,396.8867,111.2195,382.0163,336.916
0x9b6d8D06EEc70AA92837E6d403725dC8ded8f596,312.9876,724.0641,210.1919,740.0072,63.5558,593.6356,908.9194
0xbAF836d64C74aDb3388a0f4b16c719bAc6F647a5,105.0327,844.8603,216.3547,792.2699,760.9874,519.8395,480.7293
0xeD2C9154c4328A1ab7EF83E96bD9d56A6E0F2fB0,889.1798,172.2859,126.0522,905.143,372.2954,448.669,109.2009
0x7F7E97E9e8874b3367250618D4cD7dba92a0B8F4,934.4407,910.4479,99.0067,933.7106,326.1259,845.0551,665.0734
0x80f59F7b8ed43faf5B56A2cFFCC81BF456d16148,171.9017,563.3165,775.5871,144.8181,364.61,903.7666,377.7833
0x6b73adE95dfB76a16b570afF910f9e38430bEe5F,977.4387,665.6971,564.5488,11.2021,449.9713,247.5819,985.4902
0x3F51b8321C7F8630022Db678fb45D987B3af49Fc,952.9973,342.4393,746.3683,139.5478,457.723,124.2096,467.0469
0xf09FF55c0CE26ce65d65903bE8B0096D7bF0254c,729.1138,353.2347,314.7065,532.6398,406.156,210.0543,295.1819
0x0191b9c4E89F4c895e9531B0F97494615Cb257c4,835.6129,751.086,388.6335,797.6375,163.8361,366.2066,623.3757
0x35EFFBc9bC962CcB5A8F3dB3F47397AB4627e9d4,857.0349,863.4826,743.4848,494.8831,223.9021,417.6511,989.4807
0xdbdbd53d4F9083c7bA2c6B73A95D2f70c7A9ce43,406.6469,374.036,799.2827,992.3689,641.1192,59.6621,136.5537
0x2174C1423bf83afF4d168a222F6B7e4C7ba35534,460.0469,318.5628,458.0244,336.375,137.9768,733.742,329.0591
0x69459D9F590D8c01bdfC958c40C43B156822c0d6,439.9328,196.042,378.6682,834.0339,480.1067,999.8504,269.8081
0x8B55077478E545303DcA3feC15Fa9Df095DA5b81,805.4159,648.5109,427.0711,279.5296,456.3434,239.8928,409.4641
0x3a2C8512EE0a19722D9c9082324A0dc50CC76F00,145.4106,356.9974,473.03,209.349,52.1708,885.6875,880.8907
0x21117f93b9759C7549aA468DbbADb25943D1D73b,191.1178,846.4535,622.5604,120.6981,708.8138,707.8945,428.7351
0x53AFb469669102bF40bF52218251aB15aAF8FEF0,201.3683,680.528,953.6881,435.1321,207.2134,252.8467,874.3658
0xc619361Be43b88149925034054671d291978A1Ca,313.9907,405.5698,675.9934,798.9813,680.1371,719.8162,225.6864
0xe312fDc11323235771c232Ddf16C94e4eE07d40F,502.6372,700.6151,540.4445,112.7999,613.7697,778.6158,483.5225
0xF835B63fde8c91e4C8431A71C2f1c68829926EE6,5.793,478.2771,770.4273,596.2596,699.0921,596.3937,124.9734
0xF661f2C5D938fB75e34Baee50bd7565320C6CfD6,905.0512,422.2641,995.1686,455.8664,690.227,984.0549,881.1543
0x837Ca4feCac1282744D22EbfdC6d73bB0a2C8c6B,902.5697,188.7461,980.965,623.788,298.1444,139.1921,714.1838
0xAD8f35c851bDCbB9FbFE56eD234565A18F834CF2,606.358,996.5564,738.068,261.0284,342.1657,785.605,452.2174
0x01c9bF0a4b55ca98703262F8Fe1dA13A0A2d57Aa,720.386,565.5576,85.8853,357.1659,274.394,79.0978,121.4157
0x0eb70ECeDE1693d527Dd342db3250895c95d3Cf3,476.6239,313.4801,898.1342,977.384,265.9829,713.3445,968.0159
0x0A3e69315E485e39efBa6ab92e8ca4925Ba6F6b7,244.6281,137.6987,944.802,542.8062,169.9934,428.4461,97.2191
0xcE9731E0dB5B8030Fa13c8fE5b71c0b510Bdc365,573.2283,526.5191,296.5413,939.2098,386.8395,138.5395,604.218
0x00A92aB3700093a4c8e2a2d13256B2eef4c3B33D,286.3099,787.3368,357.7948,475.6329,526.0372,502.9262,588.6653
0x4f1453D4501e3756A9fA6F46e536238ca064E979,715.5342,161.4613,1.3869,547.9348,382.2515,335.8187,40.282
0xb417db1E9B8Be5E37A22A551009897773512e0DC,267.7481,535.119,685.006,954.0264,961.6054,358.3483,443.4372
0x50E3dD7cd24B99b3E588450188a2ce417b564397,637.9397,879.1308,479.8197,236.2969,903.8416,76.2284,450.9291
0x56f364a4Ede47EeE5377fBC88c9bec1aa783F1aE,496.3468,367.2216,179.9444,860.0896,639.0854,484.9445,649.4221
0x9543781aa4E576Bd0e5e642A97Bd968a6ea1EBB5,15.3089,408.6424,373.0802,955.2061,619.0494,604.8213,850.0593
0xCD8d086AFE52a86aFE07e4A19B2283ed2954cE00,483.5745,382.1599,745.5067,964.6735,175.5898,228.2613,315.8278
0xEE2E9637E4E0a1EEb0Bc9B6802cEEb5f015e55cD,190.6173,333.1034,695.8813,915.4333,360.438,42.0555,639.0839
0xF3EbFe9fF750444209bb594E031Cd73fc3aeE462,398.4966,480.4708,750.5687,191.7982,329.8535,759.433,888.5185
0xA40a053bB145288893F88c21dBb90aed9F64ED30,478.9066,274.5722,70.1503,88.6948,285.1458,504.1802,473.7887
0xFC16ce48F3f7dB45fAb49F66aB610B81C2267240,142.7261,811.0805,167.7819,468.1908,151.3115,309.199,972.1051
0x50462f68237dCC4E1F7aC96e6eC2b8F72d719947,778.2508,531.8501,736.088,863.4353,812.7049,917.7009,883.1194
0xdCe00BD17f48E5D2E52368E86eab48131b07b201,943.1,806.956,982.5822,547.8603,620.5539,14.2088,35.0866
0x80e7276F01384638eeE2Cc6d1E0cC6575a1784C7,730.1964,48.7336,1.7244,826.7253,801.9874,56.5791,479.6335
0x2eF29DbBE2E5fFE0293DAefd19c2Eb10b391AA5D,475.3242,278.7512,355.0368,312.8757,190.0501,258.1139,292.8613
0x333820e06b8D6Cc4B4F278a9cDaea5b841D86A53,391.1184,919.824,905.8123,825.1767,433.5891,354.3886,125.4639
0xB0454043723c7a0ccc663154dad07b29153cf795,662.676,50.0178,736.5603,858.7137,564.4834,770.3666,594.8128
0xF3b5Cfc29d89CD5c3bE358d1ad756698E7eF5294,679.1669,743.4728,490.6296,969.7924,438.7608,940.98,67.5587
0x103BA77301FE9e688fC8F34d925dd2d41172dEA8,186.5111,340.3011,557.0602,354.5692,886.4304,345.5485,448.9914
0xb158a1780a9fEA1a8484eaa5eDFB16c1b79BFa12,846.8664,319.6114,866.3102,435.1691,841.3631,146.4426,518.4103
0xA53c863A2b3bafd99f930810d1dc9F9Fb6e7eA7d,978.8896,665.7419,227.715,600.3586,627.4304,482.152,384.3963
0xf8A141194b8FEF06FC6cd96d2312FfF999DF6809,892.2151,610.5969,220.8961,166.3117,497.4745,753.7851,406.1867
0x2B2608d47B55d0b99Cc9a74936C8575667ecc380,720.5819,156.9065,82.3097,207.6689,872.0097,481.4364,503.6609
0xedf814570261a6b177B42821518c84e047008885,350.245,466.6148,201.3503,841.9767,505.0801,103.4471,357.5005
0x8C8E6EE7792c8d4470462ee5aD860FF3D21756A9,70.8592,300.3858,206.4184,877.6863,38.7477,419.3001,240.2829
0x46a0e24c25A35c95293CEa0F165470fC91F880D7,33.5822,694.5616,89.3396,448.9935,189.2757,536.7372,348.4094
0x1e86e00584fae92724994422086E312d8ceA8f94,874.2637,191.5258,357.3895,82.1415,706.0576,411.5209,247.0212
0x55D5536bffef646F97337414497c6C140905ce54,291.6782,588.7113,867.5747,191.3195,553.4305,811.6576,131.2004
0x18372911151a7356586EBBd9e81033d52bbafd34,460.5042,454.3671,920.4451,56.4763,525.7713,180.4516,729.029
0x3c531aC7Da46D90b11D5edb80F6aaE4681Db50ec,171.6525,395.377,22.2506,5.4379,255.2158,484.1965,266.6782
0x6E2B91e6710aAfB59bb013FB266837D7482d8d73,417.4878,874.4582,173.9284,451.8094,378.6738,3.5329,904.2797
0x61BBb6384feA5D2423e1bbEaC0C29Faea4a257A5,349.7656,119.1075,242.902,143.1471,56.7679,942.666,730.7825
0x84d910c41F4FDAd9e58664461FD966Bb1Fb224f0,578.717,54.9778,554.8282,667.0477,625.8957,521.6501,815.881
0x3f52cFb3C51b1E2447d09a11FE47040a48b811cb,140.0834,209.6241,277.08,829.9957,848.2892,973.7666,798.6378
0x879f7316532231ED66885a6EF95A3E5411381D92,456.117,654.7573,471.2621,518.4621,804.6261,134.4584,603.1286
0x7cD06A5D0ae376E3c3CB71b3F94dA7208D7e4564,929.2471,962.0974,47.3379,839.0719,302.5955,674.1776,989.1883
0x9eF367C912a92dcA03a177f1b66a6CD901BeFdA0,92.0234,565.936,250.1086,24.8786,945.8509,952.5088,298.0284
0xc43627D88625d41DC53F0816022b5681Ea6A27dd,622.1956,867.3162,854.05,385.0248,606.2905,661.4482,811.7984
0x4F0fa6758E6a18Ea5Ee3418E0bB5463753876D31,174.8957,529.8703,86.6777,391.2451,327.7892,195.512,427.9679
0x23819FB1d252f170b932B7f8faE1486f3a7Aff6D,206.8835,244.2778,993.611,116.093,203.7491,495.4936,415.8476
0x32adfAE711B29EFE33eFc3c13029e1d049f415DF,263.1002,454.7302,477.6184,779.5535,819.1024,922.8902,181.1026
0x959F17aa21Bb75e70936491D557B6E84e15580D2,713.8855,382.5456,637.5884,490.8725,246.2151,472.5434,935.4818
0x16cf0b21E06cd40058189D81740B8AA955ecEF4F,101.122,377.8068,486.4646,901.8623,249.5361,251.8668,580.9321
0xAbb3968798311542d6Ae73416bF50f7f69150CF4,50.8252,519.7248,389.5307,866.5601,722.3896,244.809,5.9636
0x4E6B8938636281FFD7F77291FC35a6AcD8dbfA06,532.2826,526.0351,116.7087,818.5051,422.8129,170.5895,144.1857
0x6ecA510dB38218a46daE5439c1A7A1885c230528,65.4373,989.5719,104.9423,22.534,267.9035,705.9917,219.0846
0xdE3fE763e0b438074D0954A69378F20603564222,261.6665,458.0738,938.2114,544.8444,186.835,209.0844,536.6853
0x44a88fA88873647E8A008304e742A32993359c6e,250.1423,281.8585,372.9736,296.1205,443.542,247.7224,151.5593
0xe5BcC97cC9836F78cbC89c8f635F0f3f559C4e71,883.0872,12.8933,821.3915,917.1522,650.7174,288.5261,641.2817
0xF782bd7FadFD18B27ba3aF70e98D8F9356dE4d6f,302.4809,160.1777,440.7543,397.0052,757.629,142.1093,737.9482
0x0e09676Cf5A4de5d41BfB91A953AAfe91BefA353,817.0363,319.7354,898.117,70.5946,250.6486,337.1487,915.9966
0x8E8497771ee10E5D1da8DE7655d01D15F5573FC0,599.2336,117.5767,605.4225,463.4092,12.8314,700.0062,481.347
0x7E0A0aCc77ED587bf4EbA06F9b67a13e354c0538,74.7204,812.9292,723.024,653.102,451.2963,355.1366,228.0926
0x5c3a98b55Ab33fEa9C793C53e23AC967961Aaf60,805.1963,136.5456,493.0151,326.9675,908.647,522.3503,549.1745
0x9A636206Bc25adbB7AB0215613932042f14f1766,6.2908,589.6005,983.8982,532.4512,853.2022,356.0554,417.639
0x8BDFa842cBf12086de94C5dAFC59fd961E7511F3,603.5039,981.2142,788.5393,199.7616,341.4261,873.3065,794.6868
0x73704c9bB3C97271b3CdBE56E27CC1238e8c9A59,372.2417,727.4368,359.254,399.2075,261.5886,65.3775,289.9019
0x6Ed0fc526692D8989f35B565249006A723cEf6Ff,169.7807,540.3125,416.0836,347.1705,227.8438,672.4743,591.0593
0xaA5dAEa73270ECd95Be7E97255445c869035433b,620.8811,150.1731,415.6889,712.0235,125.6853,23.4648,688.5587
0xcC82a90165DE81dFc07857e21083610B13B547B7,443.1011,135.4962,325.7466,393.1233,775.6288,122.5031,780.6356
0x57AB64745DFebB8d991c29b9D77cB74a0fC1fC09,258.6443,354.0918,219.231,818.4036,830.8068,186.4746,594.0064
0xC109E7124e1D34165479Cdef42c39F20F177BA75,407.218,477.5557,319.0477,774.4609,248.7884,708.9653,35.3439
0x97c3e27C2e0fe5C77FA60F6853dC7D49256C8Ec4,625.4437,905.1535,646.3657,669.9719,240.2617,421.4959,702.145
0xe7F48F04af3159eD65e3D6b234547AF1F977cE0A,286.0225,611.3141,148.2017,110.9789,863.2928,946.0648,948.7611
0x94Dc1C12D4428923B4d0a39d92828EcEf733f220,956.2678,935.8144,853.6876,779.1854,108.1969,63.1945,143.0796
0x23c167c276A2E73fEF87feF5614A073Fd70930cD,292.4086,849.7214,890.0444,444.9757,610.3139,800.1014,526.4321
0xF558d6997011dc1eB705D0eA7287AE15eDe68c7a,332.3393,875.3282,909.1075,77.7065,832.3474,7.5118,329.7321
0x5e3dEbd420578F98e09b3547AFBe43D05B209511,238.4349,744.3219,929.7231,76.5922,83.5383,458.3432,162.3236
0x03560A549bd80292B586AF784CA501E69834246C,979.5038,312.0058,231.6724,319.8125,988.0952,726.9033,640.2111
0x099230E52F461419b316B41f6DBB10346D5371A6,938.8222,447.7359,531.133,972.8367,629.5563,353.3718,250.6608
0x3a6539856f2Fc5dd7677afb4251D5282809373F3,541.8382,22.6377,870.3707,814.3165,661.7977,945.3807,480.8866
0xA3E8c194Bd2D55ee66c196900e0909dA2046d06d,307.0364,567.9407,815.532,405.8707,611.7575,281.2732,853.2008
0x7821CC9246e620Af96128A31DcD484995268fE32,948.7183,646.0513,770.1191,62.3813,490.3769,699.1474,800.9835
0xFFd6485aA53fFf0eFD706c6288DeA30923Bd84B8,661.1748,435.1915,648.3483,185.3447,754.899,752.1717,86.3197
0x286c7c7d4c7318d54Fa3cACc3D046Fa27FF36862,885.9222,997.1265,970.7986,255.9404,894.5738,921.2454,899.3445
0xBd5cC0b32B37DF4b1Ff2514E61bc65BE7e0624e1,740.1058,709.0841,606.2902,254.0346,488.8343,74.9093,341.2079
0x3a789eD8b212968bbaeaCda4a08f56d498AAE763,45.8491,166.7421,645.8864,476.5632,957.6806,629.7755,223.779
0xa1D86Bd477b07d8050C7E814FBB7d8cCCDFe1d2D,138.6743,254.389,548.7888,756.2341,906.1284,207.5616,963.5411
0x5B1D2Bd4771f1e9390d69dCe70c5aB0f72CeBf5f,736.7098,250.7575,143.9476,542.8429,490.357,477.9988,735.7253
0xA943cF7e28AbE7BD10c6A09142d6f23db829FE34,238.0843,571.1086,258.5791,660.162,681.0664,450.0992,628.9687
0x818adCcdf7EB2f455E8785d3dDf864b6ceA58337,993.0663,236.7056,220.2317,538.8342,458.2836,246.4945,601.1043
0xf2034930cc1D39B18Ac62EeC669bCbb630629E2F,807.86,928.2475,942.9562,143.6094,438.8126,404.699,808.7074
0x1b99983210F4e91519B8905755F2775724aFb8C1,593.5094,317.1961,576.7123,308.7605,526.0709,38.3203,35.8447
0xaB9449DC43ca4A223856798E2C2605634561E299,896.895,903.1614,315.8883,227.2783,571.4038,313.3934,938.9809
0x8b33038314dA56e7dFB7c8640Dfd105cEA75dC42,101.0881,793.8002,141.1788,647.2564,399.9429,583.6149,780.2887
0xaF127293e12F9E0570a94E0cD2dab936b6Fe2595,318.2762,160.4114,414.4649,153.8623,496.5638,651.4782,60.9106
0x630A0dB948a300551565484ff3EEdd8b170bd273,836.3359,870.834,500.8045,573.9382,741.1144,624.8706,150.5441
0xA50a2A33d3A91CfC570b08E54E4b7183a14f9FC6,788.3943,330.2309,91.0732,966.9108,269.4379,463.757,727.2029
0x3407C377e8a4e801d1d4F24bfedE53147cdCB94b,480.9501,620.1456,128.761,360.3119,218.1357,226.811,407.1151
0x264BfD1EE425Ec8f86B005272371fc367AB334C6,569.2714,692.1718,279.5302,891.0267,108.1985,880.2067,610.6814
0x7E0619B61435596Be1453f84835F18E5412A694E,584.6532,821.3672,830.8183,481.6674,955.9073,686.6548,514.8455
0x2f5c454d7E30Ff42c548001900D6eB4f0003c2D4,498.946,420.6057,560.1645,64.9948,226.6897,93.7086,318.4306
0x4Ef8f69340Caf320DD0f9C46e7b7c001ca71A2De,928.8367,793.2277,686.9407,420.4311,592.0528,234.6958,763.4589
0x52e3Be5eA64806450A8122ce5714Fd26d8140Dc5,27.2101,385.5402,694.5976,129.5615,891.3707,538.8325,1.9304
0x880B718F3b1cBddbDDC41afd41dc6A9274cB0295,673.0433,266.7448,85.5215,856.8186,724.7774,734.5435,445.7016
0xDC080b689165a40330ed1D788739df3bEc276242,51.4424,144.1515,338.5341,844.2959,982.0813,385.6582,697.099
0xb702D019336bA62Cf7621018704C4b8B838B9FE4,404.1314,193.8359,652.1745,442.8783,317.6601,410.3794,598.5707
0xEfc6ae6D1667e5C764760e5364325dFE3AEB72AF,183.5999,449.0619,280.7586,235.1821,552.8006,605.2228,810.1958
0xb663F7cfD5aE403C74d3AC5e37dFe4379B19d9a4,534.2327,489.5595,38.0121,733.2618,479.7225,849.0232,256.0099
